x,h,j
0.000362897009033243,-2.1949086038298636e-8,-1.3169477870312884e-8
0.0003638469110595743,-2.2064141954766916e-8,-1.3238511508152648e-8
0.00036479929950446833,-2.217980098937835e-8,-1.3307907017100403e-8
0.00036575418087625737,-2.2296066303652382e-8,-1.3377666294062829e-8
0.00036671156170030734,-2.2412941075680734e-8,-1.3447791245889878e-8
0.00036767144851906675,-2.2530428500214766e-8,-1.3518283789427212e-8
0.0003686338478921088,-2.2648531788752573e-8,-1.3589145851568425e-8
0.00036959876639617727,-2.276725416962682e-8,-1.3660379369307797e-8
0.0003705662106252288,-2.2886598888092707e-8,-1.3731986289793009e-8
0.00037153618719048225,-2.300656920641719e-8,-1.3803968570378717e-8
0.00037250870272046094,-2.3127168403967793e-8,-1.3876328178679833e-8
0.00037348376386103945,-2.3248399777302444e-8,-1.3949067092625398e-8
0.00037446137727548606,-2.3370266640259197e-8,-1.4022187300512461e-8
0.00037544154964451264,-2.3492772324047374e-8,-1.409569080106072e-8
0.00037642428766631843,-2.3615920177338403e-8,-1.4169579603467047e-8
0.00037740959805663307,-2.3739713566356964e-8,-1.424385572746016e-8
0.00037839748754876724,-2.3864155874973653e-8,-1.4318521203356236e-8
0.0003793879628936559,-2.3989250504797065e-8,-1.4393578072114166e-8
0.00038038103085990535,-2.4115000875266985e-8,-1.4469028385391426e-8
0.0003813766982338371,-2.424141042374748e-8,-1.4544874205599985e-8
0.0003823749718195383,-2.436848260562137e-8,-1.4621117605962953e-8
0.0003833758584389055,-2.4496220894384412e-8,-1.469776067057109e-8
0.0003843793649316927,-2.4624628781740343e-8,-1.4774805494439855e-8
0.0003853854981555548,-2.4753709777695963e-8,-1.4852254183566427e-8
0.00038639426498609966,-2.4883467410657678e-8,-1.493010885498766e-8
0.00038740567231693206,-2.501390522752767e-8,-1.5008371636837728e-8
0.00038841972705969894,-2.514502679380048e-8,-1.508704466840616e-8
0.0003894364361441413,-2.5276835693661174e-8,-1.516613010019667e-8
0.0003904558065181382,-2.5409335530082837e-8,-1.5245630093985652e-8
0.00039147784514775586,-2.554252992492528e-8,-1.5325546822881446e-8
0.0003925025590172923,-2.5676422519033653e-8,-1.5405882471383478e-8
0.0003935299551293297,-2.581101697233857e-8,-1.5486639235442336e-8
0.0003945600405047789,-2.594631696395573e-8,-1.556781932251954e-8
0.0003955928221829294,-2.6082326192286703e-8,-1.5649424951648024e-8
0.00039662830722149374,-2.6219048375119612e-8,-1.573145835349253e-8
0.000397666502696661,-2.6356487249731393e-8,-1.581392177041096e-8
0.00039870741570314166,-2.64946465729895e-8,-1.5896817456515416e-8
0.00039975105335421786,-2.663353012145485e-8,-1.5980147677733956e-8
0.0004007974227817886,-2.6773141691484597e-8,-1.6063914711872247e-8
0.00040184653113642345,-2.691348509933656e-8,-1.614812084867625e-8
0.00040289838558740907,-2.7054564181273223e-8,-1.6232768389894572e-8
0.00040395299332279556,-2.719638279366627e-8,-1.6317859649341233e-8
0.00040501036154945067,-2.733894481310264e-8,-1.640339695295927e-8
0.00040607049749310554,-2.7482254136490064e-8,-1.648938263888406e-8
0.00040713340839840603,-2.762631468116382e-8,-1.6575819057507387e-8
0.0004081991015289586,-2.7771130384993335e-8,-1.6662708571541385e-8
0.00040926758416738525,-2.7916705206490532e-8,-1.675005355608355e-8
0.00041033886361536965,-2.806304312491757e-8,-1.6837856398681387e-8
0.0004114129471937088,-2.8210148140395817e-8,-1.6926119499397795e-8
0.00041248984224236004,-2.835802427401481e-8,-1.701484527087642e-8
0.00041356955612049565,-2.8506675567942762e-8,-1.7104036138407996e-8
0.0004146520962065511,-2.8656106085536804e-8,-1.7193694539996438e-8
0.00041573746989827264,-2.8806319911453614e-8,-1.728382292642527e-8
0.00041682568461277316,-2.8957321151761847e-8,-1.737442376132505e-8
0.0004179167477865794,-2.9109113934053875e-8,-1.746549952124042e-8
0.0004190106668756844,-2.926170240755884e-8,-1.7557052695697934e-8
0.0004201074493555951,-2.941509074325563e-8,-1.7649085787273842e-8
0.0004212071027213884,-2.9569283133987532e-8,-1.7741601311662897e-8
0.0004223096344877594,-2.9724283794576474e-8,-1.783460179774688e-8
0.00042341505218907404,-2.988009696193841e-8,-1.792808978766381e-8
0.00042452336337941705,-3.003672689519862e-8,-1.8022067836877187e-8
0.00042563457563264933,-3.0194177875808965e-8,-1.8116538514246266e-8
0.00042674869654245567,-3.035245420766432e-8,-1.8211504402095982e-8
0.0004278657337223987,-3.051156021722055e-8,-1.8306968096287677e-8
0.00042898569480596716,-3.0671500253612204e-8,-1.8402932206289763e-8
0.00043010858744663366,-3.083227868877222e-8,-1.8499399355249513e-8
0.0004312344193179042,-3.099389991755102e-8,-1.859637218006452e-8
0.00043236319811336773,-3.115636835783622e-8,-1.8693853331454545e-8
0.0004334949315467545,-3.131968845067427e-8,-1.879184547403445e-8
0.00043462962735198467,-3.148386466039117e-8,-1.8890351286386705e-8
0.0004357672932832235,-3.164890147471496e-8,-1.8989373461134774e-8
0.00043690793711493036,-3.1814803404897694e-8,-1.90889147050164e-8
0.0004380515666419174,-3.198157498583964e-8,-1.918897773895806e-8
0.0004391981896793992,-3.2149220776212664e-8,-1.928956529814902e-8
0.000440347814063048,-3.231774535858514e-8,-1.939068013211627e-8
0.00044150044764904354,-3.248715333954669e-8,-1.9492325004799363e-8
0.0004426560983141323,-3.265744934983484e-8,-1.9594502694626426e-8
0.00044381477395567863,-3.282863804446128e-8,-1.9697215994589882e-8
0.0004449764824917157,-3.300072410283865e-8,-1.9800467712322543e-8
0.0004461412318610056,-3.31737122289093e-8,-1.990426067017486e-8
0.00044730903002308933,-3.334760715127326e-8,-2.0008597705291722e-8
0.00044847988495834353,-3.3522413623317864e-8,-2.0113481669690176e-8
0.000449653804668031,-3.369813642334706e-8,-2.0218915430337058e-8
0.00045083079717436113,-3.387478035471289e-8,-2.0324901869227867e-8
0.00045201087052054083,-3.4052350245946186e-8,-2.0431443883465186e-8
0.00045319403277083165,-3.4230850950888936e-8,-2.0538544385338068e-8
0.00045438029201060075,-3.4410287348826284e-8,-2.064620630240128e-8
0.00045556965634638215,-3.459066434462083e-8,-2.0754432577555844e-8
0.00045676213390592903,-3.477198686884623e-8,-2.0863226169129228e-8
0.00045795773283826657,-3.4954259877921575e-8,-2.0972590050955937e-8
0.0004591564613137534,-3.5137488354247756e-8,-2.108252721245935e-8
0.0004603583275241335,-3.5321677306343e-8,-2.119304065873304e-8
0.00046156333968259397,-3.5506831768980156e-8,-2.130413341062313e-8
0.00046277150602381774,-3.569295680332368e-8,-2.1415808504810503e-8
0.0004639828348040451,-3.588005749706886e-8,-2.152806899389432e-8
0.00046519733430112675,-3.606813896458037e-8,-2.1640917946475146e-8
0.00046641501281458183,-3.6257206347032255e-8,-2.175435844723895e-8
0.00046763587866565124,-3.6447264812547966e-8,-2.1868393597041123e-8
0.00046885994019735987,-3.6638319556342456e-8,-2.1983026512991728e-8
0.00047008720577457007,-3.683037580086365e-8,-2.2098260328540374e-8
0.00047131768378404063,-3.702343879593546e-8,-2.221409819356204e-8
0.00047255138263448007,-3.721751381890068e-8,-2.2330543274442804e-8
0.0004737883107566103,-3.7412606174766196e-8,-2.244759875416695e-8
0.00047502847660322076,-3.7608721196347475e-8,-2.2565267832403682e-8
0.000476271888649224,-3.780586424441395e-8,-2.2683553725594346e-8
0.00047751855539171864,-3.8004040707836423e-8,-2.280245966704085e-8
0.0004787684853500442,-3.8203256003733764e-8,-2.2921988906993716e-8
0.0004800216870658408,-3.8403515577621325e-8,-2.304214471274109e-8
0.000481278169103104,-3.8604824903559126e-8,-2.3162930368697687e-8
0.0004825379400482489,-3.880718948430247e-8,-2.3284349176495118e-8
0.0004838010085101649,-3.9010614851451674e-8,-2.340640445507176e-8
0.00048506738312027693,-3.9215106565603655e-8,-2.3529099540763698e-8
0.00048633707253259987,-3.942067021650327e-8,-2.36524377873955e-8
0.000487610085423804,-3.962731142319702e-8,-2.377642256637248e-8
0.0004888864304932714,-3.983503583418626e-8,-2.3901057266772585e-8
0.0004901661164631518,-4.0043849127580995e-8,-2.402634529543869e-8
0.0004914491520784292,-4.0253757011256184e-8,-2.4152290077072368e-8
0.0004927355461069766,-4.046476522300703e-8,-2.427889505432707e-8
0.0004940253073396187,-4.067687953070623e-8,-2.440616368790245e-8
0.0004953184445901874,-4.0890105732460824e-8,-2.453409945663852e-8
0.0004966149666955883,-4.1104449656771873e-8,-2.46627058576114e-8
0.0004979148825158573,-4.1319917162693e-8,-2.479198640622846e-8
0.0004992182009342226,-4.153651413999086e-8,-2.4921944636324626e-8
0.0005005249308571618,-4.175424650930557e-8,-2.5052584100258587e-8
0.0005018350812144687,-4.197312022231344e-8,-2.518390836901047e-8
0.0005031486609593105,-4.2193141261889096e-8,-2.5315921032279093e-8
0.0005044656790682907,-4.2414315642269286e-8,-2.544862569858024e-8
0.0005057861445415062,-4.263664940921658e-8,-2.558202599534491e-8
0.0005071100664026154,-4.286014864018574e-8,-2.5716125569019086e-8
0.0005084374536988967,-4.3084819444489284e-8,-2.5850928085163112e-8
0.0005097683155013071,-4.331066796346394e-8,-2.5986437228551547e-8
0.0005111026609045502,-4.353770037063957e-8,-2.6122656703274517e-8
0.0005124404990271347,-4.376592287190729e-8,-2.6259590232838587e-8
0.0005137818390114383,-4.399534170568937e-8,-2.6397241560268688e-8
0.0005151266900237663,-4.4225963143109095e-8,-2.6535614448210045e-8
0.0005164750612544206,-4.445779348816326e-8,-2.6674712679031668e-8
0.0005178269619177579,-4.469083907789377e-8,-2.6814540054929287e-8
0.000519182401252255,-4.492510628256116e-8,-2.69551003980295e-8
0.0005205413885205681,-4.516060150581811e-8,-2.7096397550493843e-8
0.0005219039330096016,-4.539733118488551e-8,-2.7238435374624453e-8
0.0005232700440305692,-4.563530179072784e-8,-2.738121775296927e-8
0.0005246397309190537,-4.587451982822962e-8,-2.75247485884279e-8
0.0005260130030350779,-4.61149918363742e-8,-2.766903180435895e-8
0.0005273898697631635,-4.635672438842182e-8,-2.781407134468675e-8
0.0005287703405123978,-4.6599724092089685e-8,-2.7959871174009488e-8
0.0005301544247164939,-4.684399758973177e-8,-2.8106435277707048e-8
0.000531542131833861,-4.708955155852155e-8,-2.8253767662050664e-8
0.0005329334713476656,-4.733639271063384e-8,-2.8401872354311997e-8
0.0005343284527658975,-4.758452779342848e-8,-2.8550753402873354e-8
0.0005357270856214311,-4.7833963589634155e-8,-2.8700414877337988e-8
0.000537129379472097,-4.808470691753492e-8,-2.8850860868641995e-8
0.0005385353439007427,-4.8336764631155777e-8,-2.9002095489165654e-8
0.0005399449885153001,-4.859014362045037e-8,-2.915412287284606e-8
0.0005413583229488477,-4.8844850811488695e-8,-2.930694717528972e-8
0.0005427753568596819,-4.910089316664742e-8,-2.9460572573886776e-8
0.0005441960999313805,-4.935827768479976e-8,-2.9615003267924878e-8
0.000545620561872865,-4.9617011401506065e-8,-2.9770243478703578e-8
0.0005470487524184739,-4.9877101389207424e-8,-2.992629744965047e-8
0.000548480681328025,-5.013855475741816e-8,-3.008316944643668e-8
0.0005499163583868837,-5.040137865292056e-8,-3.0240863757093704e-8
0.0005513557934060259,-5.066558025995945e-8,-3.0399384692130146e-8
0.0005527989962221117,-5.093116680043974e-8,-3.055873658465026e-8
0.0005542459766975479,-5.119814553412306e-8,-3.07189237904719e-8
0.0005556967447205578,-5.146652375882661e-8,-3.087995068824585e-8
0.0005571513102052445,-5.173630881062183e-8,-3.1041821679574984e-8
0.0005586096830916648,-5.200750806403613e-8,-3.120454118913535e-8
0.0005600718733458943,-5.2280128932253875e-8,-3.136811366479674e-8
0.0005615378909600921,-5.255417886731846e-8,-3.1532543577743894e-8
0.0005630077459525755,-5.282966536033709e-8,-3.169783542259942e-8
0.0005644814483678841,-5.310659594168494e-8,-3.186399371754626e-8
0.0005659590082768509,-5.338497818121122e-8,-3.2031023004451305e-8
0.0005674404357766664,-5.366481968844538e-8,-3.219892784898915e-8
0.0005689257409909543,-5.394612811280629e-8,-3.236771284076759e-8
0.0005704149340698364,-5.422891114381056e-8,-3.2537382593452556e-8
0.0005719080251900043,-5.451317651128315e-8,-3.270794174489458e-8
0.0005734050245547837,-5.4798931985567754e-8,-3.2879394957254915e-8
0.0005749059423942119,-5.508618537774053e-8,-3.305174691713384e-8
0.0005764107889651037,-5.537494453982295e-8,-3.3225002335698317e-8
0.0005779195745511184,-5.566521736499584e-8,-3.3399165948810464e-8
0.0005794323094628364,-5.5957011787816374e-8,-3.357424251715768e-8
0.0005809490040378257,-5.6250335784434084e-8,-3.375023682638231e-8
0.0005824696686407146,-5.6545197372809397e-8,-3.3927153687212715e-8
0.0005839943136632577,-5.6841604612931854e-8,-3.4104997935594254e-8
0.0005855229495244143,-5.713956560704183e-8,-3.4283774432822234e-8
0.0005870555866704146,-5.743908849985104e-8,-3.4463488065674275e-8
0.0005885922355748333,-5.774018147876563e-8,-3.4644143746544126e-8
0.000590132906738657,-5.8042852774109126e-8,-3.482574641357545e-8
0.0005916776106903627,-5.8347110659348785e-8,-3.500830103079761e-8
0.0005932263579859849,-5.86529634513207e-8,-3.519181258826074e-8
0.0005947791592091905,-5.896041951045779e-8,-3.537628610217253e-8
0.0005963360249713458,-5.9269487240951895e-8,-3.556172661624254e-8
0.0005978969659115968,-5.95801750909307e-8,-3.5748139202834644e-8
0.0005994619926969379,-5.989249155298016e-8,-3.5935528957708694e-8
0.0006010311160222813,-6.020644516421444e-8,-3.612390100312997e-8
0.0006026043466105374,-6.052204450649958e-8,-3.63132604882148e-8
0.000604181695212683,-6.083929820668715e-8,-3.6503612589070674e-8
0.0006057631726078375,-6.115821493685062e-8,-3.669496250893803e-8
0.0006073487896033315,-6.147880341452133e-8,-3.688731547833193e-8
0.000608938557034788,-6.180107240292829e-8,-3.7080676755185845e-8
0.0006105324857661919,-6.212503071123678e-8,-3.727505162499491e-8
0.0006121305866899659,-6.245068719478954e-8,-3.747044540096053e-8
0.0006137328707270407,-6.27780507553479e-8,-3.7666863424135154e-8
0.0006153393488269369,-6.310713034133664e-8,-3.786431106356912e-8
0.0006169500319678359,-6.343793494808783e-8,-3.806279371645697e-8
0.0006185649311566516,-6.377047361808589e-8,-3.826231680828449e-8
0.0006201840574291124,-6.410475544121627e-8,-3.8462885792977976e-8
0.0006218074218498325,-6.444078955501309e-8,-3.866450615305269e-8
0.0006234350355123891,-6.477858514490921e-8,-3.886718339976301e-8
0.0006250669095393941,-6.511815144448636e-8,-3.907092307325247e-8
0.0006267030550825769,-6.545949773572919e-8,-3.927573074270614e-8
0.000628343483322856,-6.580263334927774e-8,-3.948161200650221e-8
0.0006299882054704179,-6.614756766468325e-8,-3.968857249236536e-8
0.0006316372327647881,-6.649431011066327e-8,-3.9896617857519913e-8
0.0006332905764749166,-6.684287016536118e-8,-4.0105753788845476e-8
0.0006349482478992489,-6.719325735660405e-8,-4.0315986003031747e-8
0.0006366102583658059,-6.754548126216378e-8,-4.0527320246735065e-8
0.0006382766192322564,-6.789955151001764e-8,-4.073976229673482e-8
0.0006399473418860027,-6.825547777861323e-8,-4.0953317960092465e-8
0.0006416224377442538,-6.861326979713215e-8,-4.116799307430959e-8
0.0006433019182541002,-6.897293734575512e-8,-4.138379350748709e-8
0.0006449857948925997,-6.933449025593103e-8,-4.160072515848658e-8
0.0006466740791668502,-6.969793841064448e-8,-4.181879395709086e-8
0.0006483667826140718,-7.006329174468653e-8,-4.2038005864166466e-8
0.0006500639168016798,-7.043056024492526e-8,-4.225836687182587e-8
0.0006517654933273718,-7.079975395058025e-8,-4.24798830035923e-8
0.0006534715238192014,-7.117088295349598e-8,-4.270256031456365e-8
0.0006551820199356609,-7.154395739841824e-8,-4.292640489157844e-8
0.0006568969933657552,-7.191898748327031e-8,-4.315142285338146e-8
0.0006586164558290899,-7.22959834594334e-8,-4.337762035079202e-8
0.0006603404190759469,-7.267495563202605e-8,-4.3605003566871635e-8
0.0006620688948873616,-7.305591436018493e-8,-4.3833578717092414e-8
0.0006638018950752106,-7.343887005734972e-8,-4.406335204950814e-8
0.0006655394314822872,-7.382383319154663e-8,-4.429432984492421e-8
0.0006672815159823857,-7.421081428567511e-8,-4.452651841706978e-8
0.0006690281604803761,-7.45998239177944e-8,-4.4759924112769587e-8
0.0006707793769122944,-7.499087272141427e-8,-4.499455331211852e-8
0.0006725351772454183,-7.53839713857846e-8,-4.523041242865527e-8
0.0006742955734783518,-7.577913065618829e-8,-4.5467507909538055e-8
0.0006760605776411022,-7.617636133423357e-8,-4.5705846235720114e-8
0.0006778302017951694,-7.657567427815112e-8,-4.594543392212785e-8
0.0006796044580336255,-7.697708040309014e-8,-4.6186277517838555e-8
0.0006813833584811924,-7.738059068141554e-8,-4.6428383606258694e-8
0.0006831669152943333,-7.778621614300987e-8,-4.667175880530506e-8
0.0006849551406613304,-7.819396787557363e-8,-4.691640976758492e-8
0.0006867480468023703,-7.860385702492874e-8,-4.716234318057819e-8
0.0006885456459696229,-7.901589479532226e-8,-4.740956576681955e-8
0.0006903479504473328,-7.943009244973431e-8,-4.765808428408329e-8
0.0006921549725518978,-7.984646131018478e-8,-4.7907905525567255e-8
0.0006939667246319559,-8.026501275804346e-8,-4.8159036320078954e-8
0.0006957832190684642,-8.068575823433979e-8,-4.841148353222144e-8
0.0006976044682747918,-8.110870924007762e-8,-4.866525406258211e-8
0.0006994304846967989,-8.153387733654824e-8,-4.892035484792052e-8
0.0007012612808129251,-8.196127414564707e-8,-4.9176792861358456e-8
0.0007030968691342685,-8.239091135019006e-8,-4.9434575112569685e-8
0.00070493726220468,-8.282280069423497e-8,-4.9693708647972794e-8
0.0007067824726008446,-8.325695398340136e-8,-4.995420055092316e-8
0.0007086325129323633,-8.369338308519248e-8,-5.0216057941906023e-8
0.0007104873958418475,-8.41320999293214e-8,-5.0479287978732284e-8
0.0007123471340049999,-8.457311650803601e-8,-5.074389785673335e-8
0.0007142117401307043,-8.50164448764474e-8,-5.100989480895828e-8
0.0007160812269611059,-8.546209715285798e-8,-5.12772861063706e-8
0.0007179556072717075,-8.591008551909478e-8,-5.1546079058048285e-8
0.0007198348938714514,-8.63604222208413e-8,-5.181628101138285e-8
0.0007217190996028091,-8.681311956797252e-8,-5.208789935228043e-8
0.0007236082373418635,-8.726818993489038e-8,-5.2360941505362924e-8
0.0007255023199984062,-8.772564576086389e-8,-5.263541493417221e-8
0.0007274013605160203,-8.818549955036828e-8,-5.2911327141373496e-8
0.0007293053718721651,-8.864776387342549e-8,-5.318868566895973e-8
0.0007312143670782739,-8.911245136595027e-8,-5.346749809845917e-8
